job_id,title,job_domain,company_name,company_url,city,work_mode,employment_type,salary_min,salary_max,is_negotiable,benefits,skills_raw,skills_standardized,experience_min_years,experience_max_years,experience_level,posted_date,deadline_date,source,industry
625,sales admin,Other,Công Ty TNHH Tư Vấn Kỹ Thuật Và Tin Học Thương Mại Viet C.A.D,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-tu-van-ky-thuat-va-tin-hoc-thuong-mai-viet-c-a-d.35A50D36.html,Hà Nội,On-site,Full-time,8000000,12000000,0,[],[],[],1,1,Junior,2025-10-08 00:00:00,2025-08-09 00:00:00,CareViet,['Sales/Marketing']
626,system administrator,Other,Công Ty Cổ Phần Giải Pháp Thanh Toán Việt Nam (VNPAY),https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-giai-phap-thanh-toan-viet-nam-vnpay.35A794AD.html,Hồ Chí Minh,,Full-time,0,0,1,[],[],[],2,3,Middle,2025-10-08 00:00:00,2025-08-09 00:00:00,CareViet,['IT Support']
627,customer success,Other,Công Ty TNHH Tư Vấn Kỹ Thuật Và Tin Học Thương Mại Viet C.A.D,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-tu-van-ky-thuat-va-tin-hoc-thuong-mai-viet-c-a-d.35A50D36.html,Hồ Chí Minh,,Full-time,0,0,1,[],[],[],2,2,Middle,2025-10-08 00:00:00,2025-08-09 00:00:00,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
632,security engineer,Security,CÔNG TY CỔ PHẦN TIN HỌC - VIỄN THÔNG HÀNG KHÔNG AITS,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-tin-hoc-vien-thong-hang-khong-aits.35A9EC26.html,Hà Nội,,Full-time,10000000,20000000,0,['Phụ cấp'],[],[],1,3,Junior,2025-10-08 00:00:00,2025-08-09 00:00:00,CareViet,['IT/Software']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
634,network engineer,Other,CÔNG TY CỔ PHẦN TIN HỌC - VIỄN THÔNG HÀNG KHÔNG AITS,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-tin-hoc-vien-thong-hang-khong-aits.35A9EC26.html,Hà Nội,,Full-time,8000000,20000000,0,['Phụ cấp'],[],[],1,3,Junior,2025-10-08 00:00:00,2025-08-09 00:00:00,CareViet,['IT/Software']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
637,voice engineer in da nang office,Other,"Trends & Technologies, Inc. Vietnam Co., Ltd",https://careerviet.vn/vi/nha-tuyen-dung/trends-technologies-inc-vietnam-co-ltd.35A786DC.html,Đà Nẵng,Remote,Full-time,0,0,1,['Work from home'],[],[],1,2,Junior,2025-10-08 00:00:00,2025-08-09 00:00:00,CareViet,['IT/Software']
638,tư vấn giải pháp presales,Other,CÔNG TY CỔ PHẦN TIN HỌC - VIỄN THÔNG HÀNG KHÔNG AITS,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-tin-hoc-vien-thong-hang-khong-aits.35A9EC26.html,Hà Nội,,Full-time,15000000,30000000,0,"['Đào tạo', 'Phụ cấp']",[],[],1,3,Junior,2025-10-08 00:00:00,2025-08-09 00:00:00,CareViet,['Sales/Marketing']
639,trợ lý kinh doanh,Other,Công ty TNHH Thương Mại ABICO Việt Nam,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-thuong-mai-abico-viet-nam.35A7E76E.html,Hồ Chí Minh,,Full-time,15000000,20000000,0,[],[],[],2,5,Middle,2025-10-08 00:00:00,2025-08-09 00:00:00,CareViet,['Other']
640,business analyst,BA/PM/PO,Phu Hung Securities Corporation,https://careerviet.vn/vi/nha-tuyen-dung/phu-hung-securities-corporation.35A80027.html,Hồ Chí Minh,,Full-time,0,0,1,[],[],[],3,8,Middle,2025-10-08 00:00:00,2025-08-09 00:00:00,CareViet,['Consulting']
641,it comtor cau giay hanoi,Other,Talent Trader Vietnam,https://careerviet.vn/vi/nha-tuyen-dung/talent-trader-vietnam.35A80465.html,Hà Nội,,Full-time,18000000,25000000,0,[],[],[],1,4,Junior,2025-09-08 00:00:00,2025-07-09 00:00:00,CareViet,['IT/Software']
642,thiết bị mạng viễn thông,Other,Công Ty Cổ Phần Công Nghệ Mạng Viễn Thông C-LINK,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-cong-nghe-mang-vien-thong-c-link.35A76130.html,Hà Nội,,Full-time,10000000,20000000,0,"['Bảo hiểm', 'Đào tạo', 'Du lịch', 'Phụ cấp', 'Thưởng']",[],[],2,10,Middle,2025-09-08 00:00:00,2025-07-09 00:00:00,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
647,chuyên gia đánh giá + đào tạo iso nhóm công nghệ thông tin,Other,Công ty Cổ Phần Chứng Nhận và Giám Định Quốc Tế ISOCERT,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-chung-nhan-va-giam-dinh-quoc-te-isocert.35A953B1.html,Hồ Chí Minh,,Full-time,15000000,50000000,0,['Đào tạo'],[],[],4,4,Senior,2025-09-08 00:00:00,2025-07-09 00:00:00,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
650,ai technical video visual production,Other,Masan Consumer,https://careerviet.vn/vi/nha-tuyen-dung/masan-consumer.35A4FED8.html,Hồ Chí Minh,,Full-time,0,0,1,"['Đào tạo', 'Cơ hội thăng tiến']",[],[],5,10,Senior,2025-09-08 00:00:00,2025-07-09 00:00:00,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
653,frontend developer,Frontend,CÔNG TY CỔ PHẦN CHỨNG KHOÁN ASEAN,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-chung-khoan-asean.35A95F80.html,Hà Nội,,Full-time,0,0,1,[],['angular'],['angular'],2,2,Middle,2025-09-08 00:00:00,2025-07-09 00:00:00,CareViet,['IT/Software']
654,software engineer,Software,CÔNG TY TNHH TỰ ĐỘNG HÓA ECA VIỆT NAM,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-tu-dong-hoa-eca-viet-nam.35AA034E.html,Hồ Chí Minh,On-site,Full-time,0,0,1,[],[],[],4,4,Senior,2025-09-08 00:00:00,2025-07-09 00:00:00,CareViet,['IT/Software']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
656,backend developer,Backend,CÔNG TY CỔ PHẦN CHỨNG KHOÁN ASEAN,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-chung-khoan-asean.35A95F80.html,Hà Nội,,Full-time,0,0,1,[],['java'],['java'],2,2,Middle,2025-09-08 00:00:00,2025-07-09 00:00:00,CareViet,['IT/Software']
657,data engineer,Data,CÔNG TY TNHH GALAXY DIGITAL HOLDINGS,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-galaxy-digital-holdings.35A9FEAA.html,Hồ Chí Minh,,Full-time,0,0,1,[],"['python', 'java', 'go']","['python', 'java', 'go']",3,4,Middle,2025-09-08 00:00:00,2025-07-09 00:00:00,CareViet,['IT/Software']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
659,python developer,Other,CÔNG TY CỔ PHẦN BMP GROUP,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-bmp-group.35A9F094.html,Hồ Chí Minh,,Other,0,0,1,[],['python'],['python'],1,3,Junior,2025-09-08 00:00:00,2025-07-09 00:00:00,CareViet,['IT/Software']
660,data analyst,Other,CÔNG TY TNHH GALAXY DIGITAL HOLDINGS,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-galaxy-digital-holdings.35A9FEAA.html,Hồ Chí Minh,,Full-time,0,0,1,[],['sql'],['sql'],3,4,Middle,2025-09-08 00:00:00,2025-07-09 00:00:00,CareViet,['Consulting']
661,phát triển tin học mos ic3,Other,Công ty CP IIG Việt Nam,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-cp-iig-viet-nam.35A640BD.html,Hà Nội,,Full-time,20000000,30000000,0,[],[],[],3,5,Middle,2025-09-08 00:00:00,2025-07-09 00:00:00,CareViet,['Other']
662,tốt,Other,CÔNG TY CỔ PHẦN CHỨNG KHOÁN GUOTAI JUNAN (VIỆT NAM),https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-chung-khoan-guotai-junan-viet-nam.35AA0415.html,Hà Nội,,Full-time,0,0,1,[],[],[],0,0,Intern,2025-09-08 00:00:00,2025-07-09 00:00:00,CareViet,['Other']
663,tự động hóa,Other,CÔNG TY CP GIẢI PHÁP CNTT LỘ TRÌNH (AVENUE JSC),https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-cp-giai-phap-cntt-lo-trinh-avenue-jsc.35A831F9.html,Hà Nội,,Full-time,0,0,1,['Đào tạo'],[],[],3,5,Middle,2025-09-08 00:00:00,2025-07-09 00:00:00,CareViet,['Other']
664,it helpdesk,Other,TLG VIỆT NAM ( SƠN TUYLIPS),https://careerviet.vn/vi/nha-tuyen-dung/tlg-viet-nam-son-tuylips.35A83E2E.html,Thái Bình,,Full-time,12000000,15000000,0,[],[],[],2,3,Middle,2025-09-08 00:00:00,2025-07-09 00:00:00,CareViet,['IT/Software']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
667,cvc cvcc công nghệ big data,Other,CÔNG TY CỔ PHẦN CHỨNG KHOÁN ASEAN,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-chung-khoan-asean.35A95F80.html,Hà Nội,,Full-time,0,0,1,[],"['sql', 'go']","['sql', 'go']",2,2,Middle,2025-09-08 00:00:00,2025-07-09 00:00:00,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
672,ai solutions,Other,Phu Hung Securities Corporation,https://careerviet.vn/vi/nha-tuyen-dung/phu-hung-securities-corporation.35A80027.html,Hồ Chí Minh,,Full-time,0,0,1,[],['go'],['go'],1,2,Junior,2025-09-08 00:00:00,30/08/2025,CareViet,['Other']
673,product owner,BA/PM/PO,Ahamove,https://careerviet.vn/vi/nha-tuyen-dung/ahamove.35A85070.html,Hồ Chí Minh,,Full-time,0,0,1,[],[],[],2,5,Middle,2025-08-08 00:00:00,2025-02-09 00:00:00,CareViet,['Other']
674,system administrator,Other,CÔNG TY CỔ PHẦN MINH HƯNG M&C,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-minh-hung-m-c.35A83B4C.html,Hồ Chí Minh,,Full-time,15000000,20000000,0,[],[],[],3,5,Middle,2025-08-08 00:00:00,2025-07-09 00:00:00,CareViet,['IT Support']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
676,data engineer,Data,Ahamove,https://careerviet.vn/vi/nha-tuyen-dung/ahamove.35A85070.html,Hồ Chí Minh,,Full-time,0,0,1,[],"['python', 'java', 'javascript', 'sql', 'go']","['python', 'java', 'javascript', 'sql', 'go']",3,5,Middle,2025-08-08 00:00:00,2025-06-09 00:00:00,CareViet,['IT/Software']
677,quản trị ứng dụng thẻ ngân hàng điện tử kcn 3i115,Other,Ngân hàng Thương mại Cổ phần Hàng Hải Việt Nam (MSB),https://careerviet.vn/vi/nha-tuyen-dung/ngan-hang-thuong-mai-co-phan-hang-hai-viet-nam-msb.35A863DC.html,Hà Nội,,Full-time,30000000,40000000,0,[],[],[],3,5,Middle,2025-08-08 00:00:00,2025-06-09 00:00:00,CareViet,['Other']
678,erp developer,Other,Công Ty TNHH Tập Đoàn Rita Võ,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-tap-doan-rita-vo.35A56516.html,Hồ Chí Minh,,Full-time,0,0,1,[],"['python', 'java', 'sql', 'php', 'go', 'react', 'angular']","['python', 'java', 'sql', 'php', 'go', 'react', 'angular']",5,5,Senior,2025-08-08 00:00:00,2025-06-09 00:00:00,CareViet,['IT/Software']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
680,giảng viên công nghệ thông tin,Other,TRƯỜNG ĐẠI HỌC YERSIN ĐÀ LẠT,https://careerviet.vn/vi/nha-tuyen-dung/truong-dai-hoc-yersin-da-lat.35A8A1F5.html,Lâm Đồng,,Full-time,9000000,9000000,0,"['Đào tạo', 'Chăm sóc sức khỏe', 'Du lịch', 'Phụ cấp', 'Thưởng']",[],[],0,0,Intern,2025-08-08 00:00:00,2025-06-09 00:00:00,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
682,it network operation,Other,Cổ Phần Kết Nối Nhân Tài - Talentnet Corporation,https://careerviet.vn/vi/nha-tuyen-dung/co-phan-ket-noi-nhan-tai-talentnet-corporation.35A7CF61.html,Hồ Chí Minh,,Full-time,0,0,1,[],['go'],['go'],1,2,Junior,2025-08-08 00:00:00,25/08/2025,CareViet,['IT/Software']
683,giám sát camera,Other,CÔNG TY TNHH DONG MART,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-dong-mart.35AA0789.html,Hồ Chí Minh,On-site,Full-time,0,0,1,[],[],[],0,0,Intern,2025-08-08 00:00:00,2025-01-09 00:00:00,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
685,,Other,CÔNG TY CP TẬP ĐOÀN ĐẦU TƯ HOÀNG GIA VIỆT NAM,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-cp-tap-doan-dau-tu-hoang-gia-viet-nam.35A7BAB4.html,Hồ Chí Minh,,Full-time,0,0,1,[],[],[],7,10,Lead/Manager,2025-07-08 00:00:00,2025-07-08 00:00:00,CareViet,['Other']
686,data analyst,Other,CÔNG TY TNHH GALAXY DIGITAL HOLDINGS,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-galaxy-digital-holdings.35A9FEAA.html,Hồ Chí Minh,,Full-time,0,0,1,[],['sql'],['sql'],3,5,Middle,2025-07-08 00:00:00,2025-05-09 00:00:00,CareViet,['Consulting']
687,strategy analyst,Other,CÔNG TY TNHH GALAXY DIGITAL HOLDINGS,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-galaxy-digital-holdings.35A9FEAA.html,Hà Nội,,Full-time,0,0,1,[],['go'],['go'],2,3,Middle,2025-07-08 00:00:00,2025-05-09 00:00:00,CareViet,['Consulting']
688,data scientist,AI/ML,CÔNG TY TNHH GALAXY DIGITAL HOLDINGS,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-galaxy-digital-holdings.35A9FEAA.html,Hồ Chí Minh,,Full-time,0,0,1,[],"['python', 'sql', 'go']","['python', 'sql', 'go']",3,5,Middle,2025-07-08 00:00:00,2025-05-09 00:00:00,CareViet,['Other']
689,card portfolio,Other,CÔNG TY TNHH GALAXY DIGITAL HOLDINGS,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-galaxy-digital-holdings.35A9FEAA.html,Hồ Chí Minh,,Full-time,0,0,1,['Cơ hội thăng tiến'],[],[],2,3,Middle,2025-07-08 00:00:00,2025-05-09 00:00:00,CareViet,['Other']
690,network engineer,Other,"Trends & Technologies, Inc. Vietnam Co., Ltd",https://careerviet.vn/vi/nha-tuyen-dung/trends-technologies-inc-vietnam-co-ltd.35A786DC.html,Đà Nẵng,,Full-time,0,0,1,[],[],[],1,2,Junior,2025-07-08 00:00:00,2025-05-09 00:00:00,CareViet,['IT/Software']
691,qa engineer,QA/Testing,Công ty Cổ phần đầu tư phát triển máy Việt Nam,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-dau-tu-phat-trien-may-viet-nam.35A999B0.html,Hà Nội,,Full-time,10000000,18000000,0,[],[],[],2,2,Middle,2025-07-08 00:00:00,2025-05-09 00:00:00,CareViet,['IT/Software']
692,power platform developer,Other,Wipro Consumer Care Vietnam,https://careerviet.vn/vi/nha-tuyen-dung/wipro-consumer-care-vietnam.35A70D6E.html,Bình Dương,,Full-time,0,0,1,['Đào tạo'],[],[],2,5,Middle,2025-07-08 00:00:00,2025-05-09 00:00:00,CareViet,['IT/Software']
693,data analyst,Other,Công ty Cổ phần đầu tư phát triển máy Việt Nam,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-dau-tu-phat-trien-may-viet-nam.35A999B0.html,Hà Nội,,Full-time,15000000,22000000,0,"['Chăm sóc sức khỏe', 'Du lịch', 'Thưởng']",[],[],5,5,Senior,2025-07-08 00:00:00,2025-05-09 00:00:00,CareViet,['Consulting']
694,voice engineer in da nang office,Other,"Trends & Technologies, Inc. Vietnam Co., Ltd",https://careerviet.vn/vi/nha-tuyen-dung/trends-technologies-inc-vietnam-co-ltd.35A786DC.html,Đà Nẵng,Remote,Full-time,0,0,1,['Work from home'],[],[],1,2,Junior,2025-07-08 00:00:00,2025-05-09 00:00:00,CareViet,['IT/Software']
695,voice engineer in ha noi office,Other,"Trends & Technologies, Inc. Vietnam Co., Ltd",https://careerviet.vn/vi/nha-tuyen-dung/trends-technologies-inc-vietnam-co-ltd.35A786DC.html,Hà Nội,Remote,Full-time,0,0,1,['Work from home'],[],[],1,2,Junior,2025-07-08 00:00:00,2025-05-09 00:00:00,CareViet,['IT/Software']
696,network engineer,Other,"Trends & Technologies, Inc. Vietnam Co., Ltd",https://careerviet.vn/vi/nha-tuyen-dung/trends-technologies-inc-vietnam-co-ltd.35A786DC.html,Hà Nội,,Full-time,0,0,1,[],[],[],1,2,Junior,2025-07-08 00:00:00,2025-05-09 00:00:00,CareViet,['IT/Software']
697,cctv network pa tell ..... technician for ha noi office,Other,"Trends & Technologies, Inc. Vietnam Co., Ltd",https://careerviet.vn/vi/nha-tuyen-dung/trends-technologies-inc-vietnam-co-ltd.35A786DC.html,Hà Nội,,Full-time,0,0,1,[],[],[],1,3,Junior,2025-07-08 00:00:00,2025-05-09 00:00:00,CareViet,['Other']
698,it support engineer,Other,CÔNG TY CỔ PHẦN TẬP ĐOÀN DEKKO,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-tap-doan-dekko.35A8E26E.html,Hà Nội,,Full-time,15000000,20000000,0,['Đào tạo'],[],[],2,2,Middle,2025-07-08 00:00:00,2025-05-09 00:00:00,CareViet,['IT/Software']
699,data analyst,Other,Ahamove,https://careerviet.vn/vi/nha-tuyen-dung/ahamove.35A85070.html,Hồ Chí Minh,,Full-time,0,0,1,[],"['python', 'sql']","['python', 'sql']",3,5,Middle,2025-07-08 00:00:00,2025-05-09 00:00:00,CareViet,['Consulting']
700,system administrator,Other,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,https://careerviet.vn/vi/nha-tuyen-dung/ngan-hang-tmcp-viet-nam-thinh-vuong-vpbank.35A6CA10.html,Hà Nội,,Full-time,0,0,1,[],[],[],5,5,Senior,2025-07-08 00:00:00,2025-05-09 00:00:00,CareViet,['IT Support']
701,product owner,BA/PM/PO,Ahamove,https://careerviet.vn/vi/nha-tuyen-dung/ahamove.35A85070.html,Hồ Chí Minh,,Full-time,0,0,1,[],[],[],3,5,Middle,2025-07-08 00:00:00,2025-05-09 00:00:00,CareViet,['Other']
702,an toàn thông tin,Other,CÔNG TY CỔ PHẨN TẬP ĐOÀN MK,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-tap-doan-mk.35A92002.html,Hà Nội,,Full-time,26000000,39000000,0,['Đào tạo'],[],[],2,5,Middle,2025-07-08 00:00:00,2025-05-09 00:00:00,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
704,business analyst,BA/PM/PO,CÔNG TY TNHH CÔNG NGHỆ B2B,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-cong-nghe-b2b.35A9B02C.html,Hồ Chí Minh,,Full-time,0,0,1,"['Bảo hiểm', 'Đào tạo']",['sql'],['sql'],1,3,Junior,2025-07-08 00:00:00,31/10/2025,CareViet,['Consulting']
705,flutter developer,Mobile,Concung.com - Con Cung Joint Stock Company,https://careerviet.vn/vi/nha-tuyen-dung/concung-com-con-cung-joint-stock-company.35A70491.html,Hồ Chí Minh,,Full-time,0,0,1,[],[],[],2,3,Middle,2025-07-08 00:00:00,31/08/2025,CareViet,['IT/Software']
706,it biết lập trình,Other,Công ty TNHH Công Nghiệp Billion Ascent Việt Nam,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-cong-nghiep-billion-ascent-viet-nam.35A975FB.html,Hồ Chí Minh,,Full-time,15000000,20000000,0,[],"['java', 'javascript']","['java', 'javascript']",0,0,Intern,2025-06-08 00:00:00,2025-06-09 00:00:00,CareViet,['IT/Software']
707,data engineering,Data,CÔNG TY TNHH THỜI TRANG VÀ MỸ PHẨM ÂU CHÂU,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-thoi-trang-va-my-pham-au-chau.35A7E3EE.html,Hồ Chí Minh,,Full-time,0,0,1,[],"['sql', 'go']","['sql', 'go']",5,7,Senior,2025-06-08 00:00:00,2025-04-09 00:00:00,CareViet,['IT/Software']
708,kinh doanh phần mềm và giải pháp,Other,Công ty Cổ phần Giải pháp Công nghệ Bzisoft,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-giai-phap-cong-nghe-bzisoft.35A9C588.html,Hồ Chí Minh,On-site,Full-time,30000000,30000000,0,['Đào tạo'],[],[],3,3,Middle,2025-06-08 00:00:00,2025-04-09 00:00:00,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
710,cloud engineer,Cloud,CÔNG TY CỔ PHẦN VIỄN THÔNG DCNET,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-vien-thong-dcnet.35A9FD94.html,Hà Nội,Hybrid,Full-time,0,0,1,[],[],[],1,3,Junior,2025-06-08 00:00:00,2025-04-09 00:00:00,CareViet,['IT/Software']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
714,phát triển hệ thống chủ đầu tư bđs,Other,Công Ty CP Đầu Tư IMG,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-cp-dau-tu-img.35A5E715.html,Hồ Chí Minh,,Full-time,25000000,30000000,0,"['Bảo hiểm', 'Đào tạo', 'Phụ cấp']",[],[],5,10,Senior,2025-06-08 00:00:00,31/07/2025,CareViet,['Other']
715,system administrator,Other,Công ty cổ phần Dược Phẩm Savi,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-duoc-pham-savi.35A7EF0E.html,Hồ Chí Minh,,Full-time,0,0,1,"['Đào tạo', 'Chăm sóc sức khỏe', 'Phụ cấp', 'Cơ hội thăng tiến', 'Thưởng']",[],[],3,5,Middle,2025-06-08 00:00:00,15/08/2025,CareViet,['IT Support']
716,lập trình viên phát triển ứng dụng phần mềm,Other,Tổng công ty Cổ phần Bảo Minh,https://careerviet.vn/vi/nha-tuyen-dung/tong-cong-ty-co-phan-bao-minh.35A578C2.html,Hồ Chí Minh,,Full-time,0,0,1,"['Bảo hiểm', 'Đào tạo', 'Du lịch', 'Phụ cấp', 'Cơ hội thăng tiến', 'Thưởng']",[],[],1,2,Junior,2025-05-08 00:00:00,30/08/2025,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
718,system administrator,Other,Công ty Cổ phần đầu tư phát triển máy Việt Nam,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-dau-tu-phat-trien-may-viet-nam.35A999B0.html,Hà Nội,Hybrid,Full-time,15000000,20000000,0,[],[],[],5,5,Senior,2025-05-08 00:00:00,2025-03-09 00:00:00,CareViet,['IT Support']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
722,tech tripota co. ltd,Other,Công Ty Cổ phần Xây Dựng Thương Mại Du Lịch Hồng Ngọc Hà  ( Công Ty TripOTA),https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-xay-dung-thuong-mai-du-lich-hong-ngoc-ha.35A9572F.html,Hồ Chí Minh,,Full-time,0,0,1,[],[],[],5,7,Senior,2025-05-08 00:00:00,2025-03-09 00:00:00,CareViet,['Other']
723,qa engineer,QA/Testing,Công ty Cổ phần Tập đoàn Meey Land,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-tap-doan-meey-land.35A8A1C3.html,Hà Nội,,Full-time,30000000,45000000,0,[],[],[],3,3,Middle,2025-05-08 00:00:00,2025-03-09 00:00:00,CareViet,['IT/Software']
724,triển khai power app microsoft office 365,Other,CÔNG TY CP CÔNG NGHỆ QI,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-cp-cong-nghe-qi.35A98EF8.html,Hồ Chí Minh,,Full-time,18000000,25000000,0,[],[],[],3,5,Middle,2025-05-08 00:00:00,2025-03-09 00:00:00,CareViet,['Other']
725,backend developer,Backend,Công ty cổ phần 9Pay,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-9pay.35A9EB85.html,Hà Nội,,Full-time,25000000,40000000,0,[],[],[],3,5,Middle,2025-05-08 00:00:00,2025-03-09 00:00:00,CareViet,['IT/Software']
726,software engineer,Software,CÔNG TY TNHH CARTRACK VIETNAM,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-cartrack-vietnam.35A9D18B.html,Hồ Chí Minh,,Full-time,0,0,1,[],['c++'],['c++'],5,20,Senior,2025-05-08 00:00:00,2025-03-09 00:00:00,CareViet,['IT/Software']
727,lập trình viên fullstack,Fullstack,Công Ty Cổ Phần Đầu Tư Và Phát Triển Nhựa Gỗ Châu Âu,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-dau-tu-va-phat-trien-nhua-go-chau-au.35A88FB3.html,Hà Nội,,Full-time,14000000,15000000,0,[],"['java', 'javascript', 'go']","['java', 'javascript', 'go']",1,1,Junior,2025-05-08 00:00:00,2025-03-09 00:00:00,CareViet,['Other']
728,product owner,BA/PM/PO,Teamwork Vietnam Ltd,https://careerviet.vn/vi/nha-tuyen-dung/teamwork-vietnam-ltd.35A5AF09.html,Hồ Chí Minh,,Full-time,0,0,1,[],['java'],['java'],5,10,Senior,2025-05-08 00:00:00,2025-03-09 00:00:00,CareViet,['Other']
