job_id,title,job_field,company,salary_max,salary_min,salary_negotiable,location_city,deadline,skills,industry,experience_min,experience_max,job_level,source
TCV1728,Software Engineer,developer,CÔNG TY CỔ PHẦN CÔNG NGHỆ TDA,30000000,30000000,0,Đà Nẵng,07/09/2025,"['Javascript', 'ReactJS', 'HTML', 'CSS', 'RESTful APIs']","['Chuyên môn Software Engineer', 'IT - Phần mềm']",3,3.0,Junior,TopCV
TCV1729,Bảo mật ứng dụng và phát triển,security,CÔNG TY CỔ PHẦN TẬP ĐOÀN MẶT TRỜI CHI NHÁNH HÀ NỘI,0,0,1,Hà Nội,24/09/2025,"['Owasp', 'Bảo Mật Ứng Dụng', 'Kiểm Thử Xâm Nhập', 'Phân Tích Lỗ Hổng', 'Sast/Dast']",['Chuyên môn Bảo mật ứng dụng và phát triển'],3,3.0,Junior,TopCV
TCV1730,Mobile Developer,developer,CÔNG TY TNHH VÀNG BẠC ĐÁ QUÝ NGỌC THẨM,0,0,1,Hồ Chí Minh,30/09/2025,"['Lập Trình Mobile', 'Swift (ios) Hoặc Kotlin Java (android)', 'UI/UX', 'API', 'Git']","['Chuyên môn Mobile Developer', 'IT - Phần mềm']",1,1.0,Junior,TopCV
TCV1731,Animation Design,design,CÔNG TY TNHH HAPIGA VIỆT NAM,20000000,20000000,0,Hà Nội,30/09/2025,"['Photoshop', 'Spine']",['Chuyên môn Animation Design'],1,1.0,Junior,TopCV
TCV1732,Backend Developer,developer,Công ty Cổ phần viễn thông FPT,35000000,20000000,0,Hà Nội,10/09/2025,"['Lập Trình Java', 'Lập Trình Python', 'Thiết Kế Cơ Sở Dữ Liệu (sql Nosql)', 'Api Design', 'Thiết Kế Cơ Sở Dữ Liệu']","['Chuyên môn Backend Developer', 'IT - Phần mềm']",2,2.0,Junior,TopCV
TCV1733,Thiết kế đồ họa (Graphic Design),design,CÔNG TY CỔ PHẦN ĐẦU TƯ NGHIÊN CỨU PHÁT TRIỂN CÔNG NGHỆ CAO NAMI CORP,0,0,1,Hồ Chí Minh,04/09/2025,"['Illustrator', 'Photoshop', 'Graphic design', 'Adobe Illustrator', 'Figma', 'Adobe', 'Graphic Designer']","['Chuyên môn Thiết kế đồ họa (Graphic Design)', 'Nghỉ thứ 7']",1,1.0,Junior,TopCV
TCV1734,Fullstack Developer,developer,Công ty TNHH NEWEZ Việt Nam,22000000,17000000,0,Hà Nội,22/09/2025,,"['Chuyên môn Fullstack Developer', 'IT - Phần mềm', 'Nghỉ thứ 7']",2,2.0,Junior,TopCV
TCV1735,Thiết kế đồ họa (Graphic Design),design,CÔNG TY CỔ PHẦN SCOTS ENGLISH AUSTRALIA,15000000,10000000,0,Hà Nội,30/09/2025,,['Chuyên môn Thiết kế đồ họa (Graphic Design)'],2,2.0,Junior,TopCV
TCV1736,Thiết kế đồ họa (Graphic Design),design,Công ty CP Zeta Media,4000000,3000000,0,Hồ Chí Minh,07/09/2025,"['Adobe Photoshop', 'Adobe Illustrator', 'chịu được áp lực công việc', 'Khả Năng Làm Việc Nhóm', 'Khả Năng Sáng Tạo Và Tư Duy Hình Ảnh', 'Kiến Thức Về Thiết Kế Đồ Họa Cơ Bản']","['Chuyên môn Thiết kế đồ họa (Graphic Design)', 'Thiết kế / Kiến trúc', 'Marketing / Quảng cáo', 'Nghỉ thứ 7', 'Tiếng Anh Giao tiếp cơ bản']",0,0.0,Intern,TopCV
TCV1737,Kinh doanh phần mềm,sales,Công ty Cổ phần Vinno Việt Nam,0,0,1,Hà Nội,15/09/2025,"['Kỹ năng xây dựng mối quan hệ', 'Kỹ Năng Giao Tiếp Và Đàm Phán', 'Kỹ Năng Tìm Kiếm Khách Hàng Tiềm Năng (lead Generation)', 'Kỹ Năng Quản Lý Thời Gian Và Công Việc', 'Kỹ Năng Thuyết Trình Và Thuyết Phục', 'Kinh Nghiệm Làm Việc Với Khách Hàng Doanh Nghiệp', 'Khả Năng Diễn Đạt Rõ Ràng, Mạch Lạc', 'Hiểu Biết Về Các Chiến Lược Kinh Doanh B2b']","['Chuyên môn Kinh doanh phần mềm', 'Direct Sales', 'Online Sales', 'Telesales', 'B2B', 'Marketing / Quảng cáo', 'Có hỗ trợ Data']",0,0.0,Intern,TopCV
TCV1738,Bán hàng kỹ thuật IT,other,CÔNG TY TNHH GITS,0,0,1,Hà Nội,30/09/2025,"['Kỹ năng xây dựng mối quan hệ', 'Kỹ Năng Đàm Phán Và Thương Lượng', 'Kỹ Năng Phân Tích Thị Trường', 'Kỹ Năng Lập Kế Hoạch Và Quản Lý Dự Án', 'Tiếng Hàn Lưu Loát (nghe, Nói, Đọc, Viết)']","['Chuyên môn Bán hàng kỹ thuật IT', 'Online Sales', 'Direct Sales', 'B2B', 'Có hỗ trợ Data', 'Nghỉ thứ 7']",0,1.0,Intern,TopCV
TCV1739,Illustration,design,CÔNG TY CỔ PHẦN CÔNG NGHỆ EVOL,21000000,12000000,0,Hồ Chí Minh,05/09/2025,"['Adobe Premiere', 'Thiết kế đồ họa', 'Motion Graphics', 'After Effects', 'Tư duy sáng tạo']","['Chuyên môn Illustration', 'Thiết kế / Kiến trúc', 'Nghỉ thứ 7']",2,2.0,Junior,TopCV
TCV1740,Software Tester (Automation & Manual),developer,CÔNG TY CỔ PHẦN DỊCH  VỤ CÔNG NGHỆ TIN HỌC HPT,25000000,15000000,0,Hà Nội,30/09/2025,"['Kiểm thử phần mềm', 'Viết Testcase', 'Lập Kế Hoạch Kiểm Thử', 'Báo Cáo Lỗi', 'Thực Hiện Kiểm Thử']","['Chuyên môn Software Tester (Automation & Manual)', 'Nghỉ thứ 7']",3,3.0,Junior,TopCV
TCV1741,Kinh doanh phần mềm,sales,Công ty TNHH Lửa Á Châu,0,0,1,Hồ Chí Minh,11/09/2025,"['Kỹ năng Thuyết phục', 'Tiếng Anh thành thạo', 'Thuyết trình']","['Chuyên môn Kinh doanh phần mềm', 'Direct Sales', 'B2B', 'B2C', 'IT - Phần mềm', 'Marketing / Quảng cáo', 'Có hỗ trợ Data', 'Nghỉ thứ 7']",0,0.0,Intern,TopCV
TCV1742,IT Helpdesk/IT support,support,Công ty Cổ phần Thế Giới Số (DIGIWORLD),20000000,15000000,0,Hồ Chí Minh,12/09/2025,"['Giải Quyết Sự Cố (troubleshooting): Khả Năng Phân Tích Và Giải Quyết Vấn Đề Nhanh Chóng, Hiệu Quả', 'Quản Trị Hệ Thống Mạng (networking): Tcp Ip, Routing, Switching, Firewall', 'Quản Trị Hệ Điều Hành (os): Windows Server, Linux (centos, Ubuntu, ...)', 'Quản Trị Cơ Sở Dữ Liệu (database): Sql Server, Mysql, Postgresql (tùy Thuộc Yêu Cầu Cụ Thể)', 'An Ninh Mạng (cybersecurity): Kiến Thức Về Các Mối Đe Dọa, Biện Pháp Phòng Ngừa Và Ứng Phó Sự Cố']","['Chuyên môn IT Helpdesk/IT support', 'IT - Phần cứng và máy tính', 'IT - Phần mềm', 'Nghỉ thứ 7', 'Tuổi 25 - 35']",3,3.0,Junior,TopCV
TCV1743,Thiết kế đồ họa (Graphic Design),design,Công ty CP Thương mại LIT,0,0,1,Hồ Chí Minh,30/09/2025,"['Thiết kế đồ họa', 'After Effects', 'Capcut', 'premier pro', 'Adobe Photoshop, Illustrator']","['Chuyên môn Thiết kế đồ họa (Graphic Design)', 'Thương mại điện tử', 'Marketing / Quảng cáo', 'Thiết kế / Kiến trúc']",3,3.0,Junior,TopCV
TCV1744,Kỹ sư lập trình PLC/SCADA,developer,Công ty Cổ Phần Kỹ thuật DEC,0,0,1,Cần Thơ,11/09/2025,"['Làm việc nhóm', 'Quản lý thời gian', 'Kiểm thử phần mềm', 'Khắc phục sự cố', 'Viết Code', 'Testing', 'Lập Trình Ứng Dụng', 'Lập Trình Java Hoặc .net']","['Chuyên môn Kỹ sư lập trình PLC/SCADA', 'IT - Phần mềm']",0,1.0,Intern,TopCV
TCV1745,Kinh doanh phần mềm,sales,CÔNG TY TNHH MONA HOST,20000000,12000000,0,Hồ Chí Minh,30/09/2025,"['Quản lý thời gian', 'Thuyết trình', 'Tìm kiếm khách hàng', 'Xây dựng mối quan hệ', 'Giao tiếp', 'Bán Hàng', 'Chốt Sales', 'Sử Dụng Crm', 'Am Hiểu Về Saas', 'Am Hiểu Về Elearning', 'Làm việc nhóm', 'Marketing', 'Tin học văn phòng', 'Tiếng Anh', 'Đàm phán', 'Phân Tích Thị Trường', 'Giải quyết vấn đề', 'Lập Kế Hoạch Kinh Doanh', 'Nghiên Cứu Đối Thủ Cạnh Tranh', 'Tự Học']","['Chuyên môn Kinh doanh phần mềm', 'Online Sales', 'Telesales', 'B2B', 'B2C', 'IT - Phần mềm', 'Tài chính', 'Marketing / Quảng cáo', 'Có hỗ trợ Data']",0,0.0,Intern,TopCV
TCV1746,Software Tester (Automation & Manual),developer,Công ty Cổ Phần Rikkeisoft,0,0,1,Hồ Chí Minh,30/09/2025,"['Kiến Thức Về Kiểm Thử Phần Mềm', 'Kỹ Năng Phân Tích Và Báo Cáo Lỗi', 'Kỹ Năng Viết Test Case', 'Kỹ Năng Sử Dụng Các Công Cụ Quản Lý Lỗi (jira, Bugzilla)', 'Kỹ Năng Thực Hiện Kiểm Thử']","['Chuyên môn Software Tester (Automation & Manual)', 'Nghỉ thứ 7']",3,3.0,Junior,TopCV
TCV1747,IT Consultant,business,Công ty Cổ phần 9Pay,0,0,1,Hà Nội,31/08/2025,"['Golang', 'RESTful APIs', 'Version Control (git)', 'Testing (unit, Integration)', 'Databases (sql And Or Nosql)']","['Chuyên môn IT Consultant', 'IT - Phần mềm']",5,5.0,Mid,TopCV
TCV1748,Thiết kế đồ họa (Graphic Design),design,CÔNG TY CỔ PHẦN AGLOBAL,2000000,2000000,0,Hà Nội,13/09/2025,,['Chuyên môn Thiết kế đồ họa (Graphic Design)'],0,1.0,Intern,TopCV
TCV1749,IT Helpdesk/IT support,support,Công Ty Cổ Phần Hosco Việt Nam,0,0,1,Hà Nội,25/09/2025,"['Kiến Thức Cơ Bản Về Phần Mềm', 'Khả Năng Học Hỏi Nhanh', 'Kỹ năng giải quyết vấn đề', 'Kỹ năng giao tiếp', 'Kỹ năng làm việc nhóm']","['Chuyên môn IT Helpdesk/IT support', 'IT - Phần mềm']",0,0.0,Intern,TopCV
TCV1750,Kinh doanh phần mềm,sales,CÔNG TY CỔ PHẦN ECARAID,20000000,15000000,0,Hồ Chí Minh & 2 nơi khác,04/09/2025,"['Kỹ Năng Đàm Phán Và Thương Lượng', 'Kỹ Năng Giao Tiếp Và Thuyết Trình', 'Kỹ Năng Lập Kế Hoạch Và Quản Lý Thời Gian', 'Hiểu Biết Về Sản Phẩm Phần Mềm', 'Kỹ Năng Xử Lý Vấn Đề Và Giải Quyết Xung Đột']","['Chuyên môn Kinh doanh phần mềm', 'Direct Sales', 'B2B', 'IT - Phần mềm', 'Thương mại điện tử', 'Điện toán đám mây (Cloud)']",1,1.0,Junior,TopCV
TCV1751,Công nghệ thông tin khác,other,Công ty TNHH Lavender Sài Gòn,15000000,13000000,0,Hồ Chí Minh,07/09/2025,"['Giải quyết vấn đề', 'Khắc Phục Sự Cố Máy Tính', 'Hỗ Trợ Người Dùng', 'Kiến Thức Cơ Bản Về Mạng Máy Tính', 'Kiến Thức Về Hệ Điều Hành Windows Và Phần Mềm Văn Phòng']","['Chuyên môn Công nghệ thông tin khác', 'Tuổi 26 - 37']",2,2.0,Junior,TopCV
TCV1752,Backend Developer,developer,CÔNG TY TNHH MỘT THÀNH VIÊN AN NINH MẠNG VIETTEL,45000000,20000000,0,Hà Nội,30/09/2025,"['Python', 'Lập Trình Hướng Đối Tượng (oop)', 'Go (golang)', 'Cấu Trúc Dữ Liệu Và Giải Thuật', 'Thiết Kế Api (restful, Graphql)']","['Chuyên môn Backend Developer', 'IT - Phần mềm']",3,3.0,Junior,TopCV
TCV1753,Mobile Developer,developer,CÔNG TY TÀI CHÍNH TNHH MỘT THÀNH VIÊN BƯU ĐIỆN,0,0,1,Hà Nội,25/09/2025,"['Java', 'Docker', 'CI/CD', 'Devops', 'Microservices']","['Chuyên môn Mobile Developer', 'IT - Phần mềm', 'Nghỉ thứ 7']",3,3.0,Junior,TopCV
TCV1754,Frontend Developer,developer,Công Ty TNHH LG CNS VIỆT NAM,0,0,1,Hà Nội,30/09/2025,,"['Chuyên môn Frontend Developer', 'Nghỉ thứ 7']",3,3.0,Junior,TopCV
TCV1755,Automation Tester,tester,FPT Software,0,0,1,Cần Thơ,13/09/2025,"['Kiến Thức Về Kiểm Thử Phần Mềm', 'Kinh Nghiệm Viết Test Case Và Test Plan', 'Kỹ Năng Lập Trình (java, Python, C#)', 'Kinh Nghiệm Làm Việc Với Ci Cd', 'Kinh Nghiệm Sử Dụng Các Công Cụ Kiểm Thử Tự Động (selenium, Junit, Testng, Cucumber, Cypress)']","['Chuyên môn Automation Tester', 'Nghỉ thứ 7']",3,3.0,Junior,TopCV
TCV1756,Thiết kế đồ họa (Graphic Design),design,Công ty Cổ phần viễn thông FPT,0,0,1,Hà Nội,06/09/2025,"['Thiết kế đồ họa', 'Sáng tạo', 'Tư Duy Thẩm Mỹ', 'Biên Tập Hình Ảnh, Video', 'Xây Dựng Concept', 'Kỹ năng giao tiếp', 'Làm việc nhóm']","['Chuyên môn Thiết kế đồ họa (Graphic Design)', 'Thiết kế / Kiến trúc']",2,2.0,Junior,TopCV
TCV1757,Fullstack Developer,developer,Công ty Cổ Phần Rikkeisoft,40000000,20000000,0,Hà Nội,29/09/2025,"['Java', 'Python', 'Frontend Frameworks (react, Angular, Vue.js)']","['Chuyên môn Fullstack Developer', 'IT - Phần mềm']",3,3.0,Junior,TopCV
TCV1758,Công nghệ thông tin khác,other,Công Ty TNHH ST4I,0,0,1,Hà Nội,31/12/2025,"['.NET', 'Python', 'Kỹ năng giao tiếp', 'Kỹ năng giải quyết vấn đề', 'Kỹ năng làm việc nhóm', 'đọc hiểu tài liệu kỹ thuật', 'Khắc Phục Sự Cố Phần Mềm', 'Kiến Thức Về Mạng Máy Tính', 'Cài Đặt Và Cấu Hình Phần Mềm', 'Tư duy logic']","['Chuyên môn Công nghệ thông tin khác', 'IT - Phần cứng và máy tính', 'IT - Phần mềm']",0,0.0,Intern,TopCV
TCV1759,Mobile Developer,developer,Công ty Cổ phần Đầu tư Mobino,50000000,40000000,0,Hà Nội,04/09/2025,"['Swift/Kotlin', 'Mobile Architecture (mvvm, Mvp, Clean Architecture)', 'RESTful APIs', 'Ui Ux Design Principles', 'Version Control (git)', 'Cross Platform Development (react Native, Flutter)', 'Cloud Services (aws, Azure, Gcp)', 'Database Management (sqlite, Realm)', 'Performance Optimization', 'Mentoring', 'Technical Leadership', 'Communication']","['Chuyên môn Mobile Developer', 'IT - Phần cứng và máy tính', 'IT - Phần mềm', 'Điện toán đám mây (Cloud)', 'Nghỉ thứ 7']",5,5.0,Mid,TopCV
TCV1760,Kinh doanh phần mềm,sales,CÔNG TY CỔ PHẦN SID CORP (Canawan Global),20000000,12000000,0,Hồ Chí Minh,05/09/2025,"['Thuyết trình', 'Xây dựng mối quan hệ', 'Đàm phán', 'Giao tiếp', 'Bán Hàng']","['Chuyên môn Kinh doanh phần mềm', 'B2B', 'B2C', 'Nghỉ thứ 7']",2,2.0,Junior,TopCV
TCV1761,DevOps Engineer,developer,Công ty Đấu giá Hợp danh Việt Nam,35000000,20000000,0,Hà Nội,31/10/2025,"['Lập Trình', 'phân tích yêu cầu', 'Giải quyết vấn đề', 'Kiểm thử phần mềm', 'Giao tiếp', 'Kiến Thức Về Cơ Sở Dữ Liệu', 'Thiết Kế Hệ Thống', 'chịu được áp lực công việc', 'Quản Lý Dự Án']","['Chuyên môn DevOps Engineer', 'IT - Phần mềm', 'Từ 20 tuổi trở lên']",1,1.0,Junior,TopCV
TCV1762,Bán hàng kỹ thuật IT,other,Cty TNHH TMDV CNC Ánh Kim,18000000,10000000,0,Hồ Chí Minh,30/11/2025,"['AutoCAD', 'Kiến Thức Về Máy Cnc', 'Kinh Nghiệm Trong Ngành Cơ Khí Chế Tạo', 'Kinh Nghiệm Bán Hàng Các Sản Phẩm Kỹ Thuật', 'Kỹ Năng Sử Dụng Phần Mềm Cad Cam']","['Chuyên môn Bán hàng kỹ thuật IT', 'B2B', 'Cơ khí / Tự động hóa', 'Điện / Điện tử / Điện lạnh', 'Tuổi 20 - 45']",0,1.0,Intern,TopCV
TCV1763,Software Engineer,developer,CÔNG TY TNHH DREAM TALENT,0,0,1,Hồ Chí Minh,22/09/2025,"['Kiến Trúc Phần Mềm', 'Lập Kế Hoạch Chiến Lược Công Nghệ', 'Quản Lý Dự Án Phần Mềm', 'Quản Lý Đội Ngũ Kỹ Thuật', 'Hiểu Biết Sâu Rộng Về Saas']","['Chuyên môn Software Engineer', 'IT - Phần mềm', 'Nghỉ thứ 7', 'Tuổi 25 - 40']",4,4.0,Mid,TopCV
TCV1764,Illustration,design,CÔNG TY TNHH MAY TINH LỢI,12000000,11000000,0,Hải Dương,30/09/2025,"['Kiến Thức Về Màu Sắc', 'Sử Dụng Phần Mềm Tách Màu (photoshop, Illustrator)', 'Kỹ Năng Phân Tích Hình Ảnh', 'Kỹ Năng Làm Việc Tỉ Mỉ, Cẩn Thận', 'Khả Năng Phối Hợp Màu Sắc', 'Kinh Nghiệm Trong Ngành In Ấn', 'Kỹ năng giao tiếp', 'Khả năng sáng tạo', 'Kiến Thức Về Thiết Kế Đồ Họa', 'Kỹ Năng Sử Dụng Các Công Cụ Hỗ Trợ Tách Màu', 'Kỹ Năng Làm Việc Với Máy Tính']","['Chuyên môn Illustration', 'IT - Phần mềm', 'May mặc / Thời trang', 'In ấn / Xuất bản']",0,1.0,Intern,TopCV
TCV1765,Business Analyst (Phân tích nghiệp vụ),data,Công ty Cổ phần Tập đoàn Công nghệ Thiên Hoàng,30000000,18000000,0,Hà Nội,07/09/2025,"['Kỹ năng giao tiếp', 'Kỹ năng giải quyết vấn đề', 'Xây Dựng Báo Cáo', 'Trình Bày Dữ Liệu']","['Chuyên môn Business Analyst (Phân tích nghiệp vụ)', 'IT - Phần mềm', 'Viễn thông', 'IT - Phần cứng và máy tính', 'Nghỉ thứ 7']",3,3.0,Junior,TopCV
TCV1766,Business Analyst (Phân tích nghiệp vụ),data,Newwave Solutions JSC,0,0,1,Hà Nội,10/09/2025,"['Business Analyst', 'English (fluent)']","['Chuyên môn Business Analyst (Phân tích nghiệp vụ)', 'IT - Phần mềm']",3,3.0,Junior,TopCV
TCV1767,Thiết kế đồ họa (Graphic Design),design,CÔNG TY TNHH TM DV HABELA HOME,10000000,8000000,0,Hồ Chí Minh,24/09/2025,"['Khả Năng Sáng Tạo Và Tư Duy Hình Ảnh', 'Sử Dụng Thành Thạo Photoshop', 'Sử Dụng Thành Thạo Illustrator', 'Hiểu Biết Về Bố Cục Và Thiết Kế', 'Khả Năng Chỉnh Sửa Ảnh', 'Hiểu Biết Về Xu Hướng Thiết Kế Hiện Đại', 'Kỹ Năng Chụp Ảnh Sản Phẩm', 'Sử Dụng Thành Thạo Indesign', 'Kỹ Năng Sử Dụng Các Phần Mềm Dựng Hình 3d (blender, Cinema 4d,...)', 'Kỹ Năng Xử Lý Video Cơ Bản']","['Chuyên môn Thiết kế đồ họa (Graphic Design)', 'Marketing / Quảng cáo', 'Công nghệ kỹ thuật']",1,1.0,Junior,TopCV
TCV1768,Công nghệ thông tin khác,other,Công ty Cổ phần viễn thông FPT,40000000,30000000,0,Hà Nội,05/09/2025,"['Computer Vision', 'Machine Learning', 'Deep learning', 'Python', 'Image Processing']","['Chuyên môn Công nghệ thông tin khác', 'IT - Phần mềm', 'Nghỉ thứ 7']",2,2.0,Junior,TopCV
TCV1769,Mobile Developer,developer,CÔNG TY TNHH ISB VIỆT NAM,20000000,10000000,0,Hồ Chí Minh,14/09/2025,"['Swift', 'Kotlin', 'Ios Development', 'Android Development', 'Mobile Ui Ux Design Principles', 'REST API', 'Swift/Kotlin']","['Chuyên môn Mobile Developer', 'IT - Phần mềm', 'Nghỉ thứ 7', 'Tiếng Anh TOEIC 700', 'Tiếng Nhật JLPT N4']",1,1.0,Junior,TopCV
TCV1770,Thiết kế đồ họa (Graphic Design),design,CÔNG TY CỔ PHẦN BẤT ĐỘNG SẢN JOY HOMES,15000000,12000000,0,"Hưng Yên, Hà Nội",09/09/2025,"['Sáng tạo', 'Tư Duy Thẩm Mỹ', 'Sử Dụng Thành Thạo Phần Mềm Thiết Kế (photoshop, Illustrator, Indesign, Autocad, Sketch,...)', 'Kỹ Năng Vẽ Tay (tùy Chuyên Môn)', 'Kỹ Năng Bố Cục']","['Chuyên môn Thiết kế đồ họa (Graphic Design)', 'Bất động sản', 'In ấn / Xuất bản', 'Marketing / Quảng cáo']",2,2.0,Junior,TopCV
TCV1771,Thiết kế đồ họa (Graphic Design),design,Công Ty Cổ Phần IGB,15000000,10000000,0,Hà Nội,13/09/2025,,['Chuyên môn Thiết kế đồ họa (Graphic Design)'],1,1.0,Junior,TopCV
TCV1772,Animation Design,design,Công ty cổ phần Công nghệ và Dịch vụ XGame,25000000,12000000,0,Hà Nội,24/09/2025,['2D Animation'],"['Chuyên môn Animation Design', 'Game', 'Nghỉ thứ 7']",2,2.0,Junior,TopCV
TCV1773,Animation Design,design,CÔNG TY CỔ PHẦN CROW GAMING,9000000,7000000,0,Hà Nội,19/09/2025,"['Thiết kế đồ họa', 'Vẽ Tay Vẽ Kỹ Thuật Số', 'Kiến Thức Về Màu Sắc, Bố Cục, Ánh Sáng', 'Sử Dụng Thành Thạo Phần Mềm Thiết Kế (photoshop, Illustrator, Etc.)', 'Kỹ Năng Tạo Hình 2d 3d']","['Chuyên môn Animation Design', 'Game', 'Nghỉ thứ 7']",0,1.0,Intern,TopCV
TCV1774,Thiết kế đồ họa (Graphic Design),design,CÔNG TY TNHH SX TM HOÀNG TÂM,15000000,9000000,0,Hồ Chí Minh,03/09/2025,"['Thiết kế đồ họa', 'Sáng tạo', 'Kiến Thức Về In Ấn', 'Sử Dụng Thành Thạo Các Phần Mềm Thiết Kế (adobe Photoshop, Illustrator, Indesign)', 'Gu Thẩm Mỹ Tốt', 'Photoshop', 'Design', 'Kinh Nghiệm Thiết Kế Quà Tặng', 'Hiểu Biết Về Các Loại Vật Liệu In Ấn']","['Chuyên môn Thiết kế đồ họa (Graphic Design)', 'In ấn / Xuất bản', 'Thiết kế / Kiến trúc', 'Marketing / Quảng cáo', 'Tuổi 25 - 35']",2,2.0,Junior,TopCV
TCV1775,System Engineer,developer,CÔNG TY TNHH MỘT THÀNH VIÊN AN NINH MẠNG VIETTEL,0,0,1,Hà Nội,18/09/2025,"['Kiến Thức Về Hệ Thống Và Mạng', 'Kỹ Năng Triển Khai Và Cấu Hình', 'Khả năng giải quyết vấn đề', 'Kỹ năng làm việc nhóm', 'Kỹ năng giao tiếp']","['Chuyên môn System Engineer', 'An ninh mạng', 'IT - Phần mềm', 'IT - Phần cứng và máy tính']",2,2.0,Junior,TopCV
TCV1776,Backend Developer,developer,Công ty Cổ phần Hệ thống Công nghệ ETC,35000000,15000000,0,Hà Nội,30/09/2025,"['C#', '.NET Framework', 'Sql Server Hoặc Các Hệ Quản Trị Cơ Sở Dữ Liệu Quan Hệ Khác', '.net Core .net', 'Asp.net Mvc Hoặc Asp.net Core Mvc']","['Chuyên môn Backend Developer', 'Nghỉ thứ 7']",3,3.0,Junior,TopCV
TCV1777,Network Engineer,developer,CÔNG TY CỔ PHẦN CÔNG NGHỆ INFOSYS VIỆT NAM,30000000,20000000,0,Hà Nội,21/09/2025,"['Kiến Thức Hệ Thống Mạng (networking): Tcp Ip, Routing, Switching, Vlan, Firewall', 'Kiến Thức Về Hệ Thống Server Và Cơ Sở Dữ Liệu', 'Kỹ Năng Thiết Kế Và Triển Khai Giải Pháp Hệ Thống', 'Kỹ Năng Lập Trình Và Scripting (ít Nhất 1 Ngôn Ngữ Như Python, Bash)', 'Kỹ Năng Chuẩn Bị Tài Liệu Kỹ Thuật (technical Documentation)', 'AutoCAD']","['Chuyên môn Network Engineer', 'IT - Phần cứng và máy tính', 'Viễn thông', 'Tuổi 25 - 45']",0,0.0,Intern,TopCV
TCV1778,Animation Design,design,CÔNG TY TNHH THƯƠNG MẠI KỸ THUẬT VÀ DỊCH VỤ CƯỜNG TIẾN,18000000,13000000,0,Hà Nội,05/09/2025,"['Khả Năng Làm Việc Độc Lập Và Nhóm', 'Khả Năng Sáng Tạo Và Tư Duy Hình Ảnh Tốt', 'Sử Dụng Thành Thạo Phần Mềm Thiết Kế Đồ Họa (photoshop, Illustrator, Indesign)', 'Khả Năng Giao Tiếp Và Trình Bày Ý Tưởng', 'Hiểu Biết Về Nguyên Tắc Thiết Kế (màu Sắc, Bố Cục, Typography)', 'Kỹ Năng Chụp Ảnh Và Chỉnh Sửa Ảnh']","['Chuyên môn Animation Design', 'Marketing / Quảng cáo', 'Tuổi 22 - 35']",2,2.0,Junior,TopCV
